case_id,municipality,case_hybrid_score,case_hybrid_raw
5131356,BPIC15_1,0.407,0.42279800570889103
5131549,BPIC15_4,0.793,0.7882795308839358
5131734,BPIC15_5,0.469,0.48105952632889526
5133133,BPIC15_5,0.378,0.3944789981026987
5133571,BPIC15_1,0.404,0.41921925817331346
5133759,BPIC15_5,0.817,0.8111302725985777
5135298,BPIC15_5,0.418,0.4330411901813802
5135361,BPIC15_1,0.379,0.39595947968250245
5136647,BPIC15_3,0.413,0.42855889313776324
5136790,BPIC15_1,0.915,0.9041776116122089
5136943,BPIC15_5,0.877,0.8680699501868846
5137689,BPIC15_3,0.854,0.8467107867370965
5138582,BPIC15_1,0.822,0.8163378273504841
5141423,BPIC15_1,0.83,0.8238228008668803
5142138,BPIC15_3,0.873,0.8642885373692929
5143830,BPIC15_1,0.825,0.8186394331089453
5146752,BPIC15_1,0.408,0.4231595996956787
5147339,BPIC15_3,0.821,0.8148915342308154
5148345,BPIC15_1,0.812,0.8064438857468854
5150432,BPIC15_3,0.826,0.8202678247868571
5151104,BPIC15_3,0.823,0.817076949496926
5152089,BPIC15_4,0.432,0.4462872698582819
5153992,BPIC15_3,0.838,0.8317613911433074
5154273,BPIC15_4,0.857,0.8493328537956198
5155565,BPIC15_3,0.869,0.8606184074079789
5158887,BPIC15_5,0.862,0.8539635958931622
5160349,BPIC15_3,0.825,0.8189562644923555
5162241,BPIC15_3,0.818,0.8125898169281466
5175350,BPIC15_3,0.869,0.8606194812071737
5177324,BPIC15_3,0.831,0.8244407139815736
5177493,BPIC15_1,0.918,0.9070805655348704
5178330,BPIC15_3,0.871,0.8624980858611778
5185810,BPIC15_4,0.384,0.4005320291974654
5186508,BPIC15_1,0.425,0.43908113910022384
5187032,BPIC15_4,0.401,0.41635288850502605
5188414,BPIC15_3,0.811,0.8058112593636181
5192105,BPIC15_4,0.393,0.4094909945179068
5193009,BPIC15_4,0.44,0.45412934942783
5195057,BPIC15_4,0.394,0.4098641392441898
5198557,BPIC15_5,0.794,0.7897773131481057
5203657,BPIC15_1,0.428,0.44261374078323656
5204850,BPIC15_3,0.868,0.8600120145300697
5205832,BPIC15_3,0.84,0.8329713024895864
5208112,BPIC15_4,0.415,0.4299422500331206
5211753,BPIC15_1,0.393,0.40917595380473576
5213833,BPIC15_5,0.481,0.4929061257314521
5214826,BPIC15_5,0.878,0.8694683172347291
5217149,BPIC15_5,0.825,0.8186409026524881
5219602,BPIC15_1,0.406,0.4212557926310515
5220584,BPIC15_1,0.847,0.8397932079414206
5221093,BPIC15_3,0.427,0.44105735193983103
5222239,BPIC15_5,0.836,0.8294525401403878
5223942,BPIC15_5,0.798,0.7937319584708339
5225331,BPIC15_3,0.868,0.859394637587971
5229166,BPIC15_5,0.889,0.8798643045724206
5229572,BPIC15_5,0.834,0.8279033412597967
5230001,BPIC15_3,0.854,0.8462211052346827
5231188,BPIC15_5,0.834,0.827691222525733
5231359,BPIC15_4,0.421,0.43585391814442587
5232371,BPIC15_3,0.87,0.861544790932422
5232718,BPIC15_5,0.8,0.7952167692226807
5234804,BPIC15_4,0.805,0.7998401529576091
5235447,BPIC15_1,0.819,0.8135085079869105
5237194,BPIC15_3,0.431,0.44479986839698177
5239576,BPIC15_3,0.833,0.8267219426388059
5240524,BPIC15_3,0.414,0.42899457023820603
5241131,BPIC15_5,0.795,0.7907717815012574
5242070,BPIC15_4,0.827,0.8208230893601497
5243215,BPIC15_1,0.432,0.4466135480000655
5244066,BPIC15_5,0.825,0.8192766552761022
5244096,BPIC15_3,0.886,0.8764158824915952
5245304,BPIC15_3,0.836,0.8292786313001573
5246383,BPIC15_3,0.432,0.44572819052120766
5247680,BPIC15_1,0.885,0.8757667424806613
5249087,BPIC15_1,0.36,0.37795361538573313
5249281,BPIC15_3,0.825,0.8193186321667613
5249665,BPIC15_3,0.814,0.8086985050879929
5252184,BPIC15_4,0.41,0.42546217574502443
5257634,BPIC15_1,0.858,0.8503095782487133
5257681,BPIC15_3,0.91,0.8992114856003459
5257945,BPIC15_5,0.829,0.8231776539418987
5258623,BPIC15_1,0.92,0.9091375357716966
5259658,BPIC15_1,0.924,0.9125770791341616
5260366,BPIC15_5,0.41,0.425651090352962
5261805,BPIC15_5,0.416,0.4307858388059956
5262430,BPIC15_1,0.414,0.4291327688628866
5263500,BPIC15_3,0.829,0.8225608049770091
5263710,BPIC15_3,0.845,0.8382669681287701
5264560,BPIC15_3,0.82,0.8143342310595794
5264598,BPIC15_3,0.835,0.8282981834693783
5265490,BPIC15_4,0.803,0.7982879296121426
5265779,BPIC15_3,0.467,0.4796635151046949
5266533,BPIC15_4,0.801,0.7962324015274324
5269973,BPIC15_4,0.796,0.791711945716373
5271408,BPIC15_1,0.529,0.5378114174661799
5272863,BPIC15_5,0.795,0.7906894563345617
5272892,BPIC15_5,0.796,0.791926496370373
5273268,BPIC15_5,0.861,0.8536242064768502
5273630,BPIC15_1,0.838,0.831524225739003
5276410,BPIC15_4,0.444,0.4576758463985025
5283155,BPIC15_4,0.41,0.4256369761774914
5285721,BPIC15_4,0.335,0.3542459532822929
5289023,BPIC15_4,0.859,0.8509588422393453
5289193,BPIC15_1,0.405,0.42095782961919853
5290405,BPIC15_3,0.87,0.861918354518078
5293466,BPIC15_3,0.831,0.8249119855639642
5294075,BPIC15_1,0.918,0.9074656736108744
5295453,BPIC15_1,0.41,0.42524075549925744
5297541,BPIC15_4,0.866,0.8575809851424301
5298554,BPIC15_4,0.376,0.3932144825178532
5299025,BPIC15_4,0.83,0.8240247415304726
5299844,BPIC15_1,0.38,0.39639070887477
5300987,BPIC15_1,0.82,0.8139316171021986
5301880,BPIC15_1,0.817,0.8110506878796769
5303433,BPIC15_1,0.425,0.4391239245773562
5305616,BPIC15_3,0.471,0.4835317749467755
5305809,BPIC15_4,0.804,0.7989216333028566
5314907,BPIC15_1,0.367,0.38410768516192606
5319101,BPIC15_1,0.841,0.8345705894154134
5320704,BPIC15_4,0.82,0.8140180655649163
5323373,BPIC15_3,0.867,0.8584925409417541
5325148,BPIC15_5,0.8,0.7948760811134413
5327170,BPIC15_1,0.818,0.8123263122450615
5327310,BPIC15_3,0.831,0.824456608389176
5328146,BPIC15_1,0.413,0.42813029561448274
5333236,BPIC15_5,0.803,0.798338378357725
5333327,BPIC15_4,0.805,0.7996897891816945
5340440,BPIC15_5,0.894,0.8842604726836482
5341032,BPIC15_3,0.427,0.441751697704062
5341682,BPIC15_3,0.462,0.4750691187819046
5342510,BPIC15_1,0.401,0.4170346920621674
5343349,BPIC15_1,0.839,0.83220937683215
5354162,BPIC15_4,0.391,0.40704927345434605
5357670,BPIC15_4,0.826,0.8203061092779342
5358414,BPIC15_3,0.801,0.7960854096108031
5359749,BPIC15_1,0.822,0.8162333510235878
5362452,BPIC15_5,0.789,0.7851197436041472
5362817,BPIC15_3,0.833,0.8267950869107723
5363148,BPIC15_4,0.393,0.4091401759389208
5365084,BPIC15_3,0.455,0.46758453158461577
5365567,BPIC15_4,0.406,0.42185853282171015
5366229,BPIC15_4,0.815,0.8092932560179095
5368032,BPIC15_1,0.849,0.8413991960760618
5371747,BPIC15_3,0.81,0.8049302546585105
5372185,BPIC15_5,0.787,0.7834163857551697
5373269,BPIC15_3,0.408,0.42317345630449427
5378767,BPIC15_1,0.917,0.9067138611585774
5380212,BPIC15_3,0.835,0.8284133736476855
5382356,BPIC15_3,0.838,0.8313726581231126
5384958,BPIC15_3,0.838,0.831576490427308
5387571,BPIC15_1,0.425,0.43929983234169395
5388188,BPIC15_4,0.822,0.816350714227703
5390360,BPIC15_3,0.421,0.4361643720643814
5390840,BPIC15_3,0.425,0.43945315076535196
5395059,BPIC15_5,0.393,0.4088886892827139
5401658,BPIC15_3,0.412,0.42678466850647206
5410698,BPIC15_3,0.414,0.42902150251618165
5413352,BPIC15_3,0.834,0.8271467682539144
5415069,BPIC15_3,0.822,0.8159204033170854
5416620,BPIC15_5,0.824,0.8184906544345437
5419501,BPIC15_4,0.863,0.8547084997597005
5422619,BPIC15_3,0.426,0.44014827786046135
5425361,BPIC15_5,0.815,0.8096970186594629
5426054,BPIC15_4,0.814,0.8088526595176763
5427641,BPIC15_3,0.822,0.8157736197372193
5428334,BPIC15_4,0.854,0.8461293506299037
5430787,BPIC15_5,0.427,0.4414549683073892
5431445,BPIC15_4,0.399,0.414662658644565
5440255,BPIC15_5,0.882,0.8734106271783358
5441059,BPIC15_3,0.408,0.42342999874140475
5441161,BPIC15_4,0.417,0.43165110022916503
5442900,BPIC15_4,0.865,0.8568132671000179
5449852,BPIC15_3,0.831,0.8247695160641011
5451113,BPIC15_3,0.867,0.8584908502873414
5454236,BPIC15_4,0.806,0.8005475535791461
5454811,BPIC15_3,0.405,0.42015563188154315
5455591,BPIC15_4,0.404,0.41982313360500345
5456003,BPIC15_5,0.452,0.46512069755988183
5456882,BPIC15_4,0.833,0.8269110150959065
5459682,BPIC15_3,0.423,0.43756804726188314
5460208,BPIC15_3,0.827,0.8205133669083264
5463638,BPIC15_3,0.819,0.8128902732315232
5463672,BPIC15_3,0.433,0.44707868408430845
5464788,BPIC15_4,0.815,0.8092120415488522
5466454,BPIC15_5,0.861,0.8531059727195924
5470100,BPIC15_3,0.412,0.4273756465219903
5472739,BPIC15_5,0.832,0.8251961849084171
5473875,BPIC15_4,0.796,0.7912457344282996
5477458,BPIC15_3,0.412,0.4275558865752363
5487277,BPIC15_3,0.868,0.8598561186431098
5489853,BPIC15_3,0.895,0.8857958362040342
5490857,BPIC15_4,0.409,0.42478843071601047
5494097,BPIC15_3,0.502,0.5129434802275733
5496474,BPIC15_4,0.458,0.47048955441062473
5501937,BPIC15_3,0.833,0.8261869157769697
5516328,BPIC15_3,0.845,0.8384229931068087
5524112,BPIC15_3,0.42,0.4347859370827342
5524675,BPIC15_3,0.9,0.8903166060898456
5526076,BPIC15_3,0.82,0.8145065587308665
5528903,BPIC15_4,0.394,0.4102547254873657
5533021,BPIC15_3,0.883,0.8740100266200216
5542296,BPIC15_4,0.808,0.8029737672565694
5546402,BPIC15_3,0.837,0.8308482883583058
5546890,BPIC15_3,0.826,0.820347931532575
5553065,BPIC15_3,0.425,0.43970449879909324
5553677,BPIC15_3,0.883,0.8736932611739321
5558301,BPIC15_3,0.837,0.8305941297927198
5565328,BPIC15_3,0.82,0.8139594303754556
5565409,BPIC15_4,1.0,0.9850292560608407
5566365,BPIC15_3,0.875,0.8661862006939521
5566411,BPIC15_4,0.839,0.8319999660179987
5567552,BPIC15_4,0.387,0.40380984012325594
5572437,BPIC15_3,0.418,0.4327646509972636
5573452,BPIC15_4,0.39,0.40644225000490375
5576719,BPIC15_3,0.885,0.8755991476071671
5578220,BPIC15_3,0.391,0.40703690541415805
5584658,BPIC15_3,0.828,0.8222403002605781
5585587,BPIC15_3,0.801,0.7962691374168871
5587737,BPIC15_5,0.387,0.4037102361412285
5591299,BPIC15_3,0.453,0.4659796892190184
5591783,BPIC15_3,0.9,0.8901713491378869
5592282,BPIC15_3,0.431,0.44495976684969224
5592801,BPIC15_3,0.818,0.8126225286542009
5593296,BPIC15_3,0.429,0.4430689154957123
5593911,BPIC15_3,0.826,0.8199009571394635
5597050,BPIC15_4,0.962,0.9485831461428067
5601251,BPIC15_3,0.814,0.80815575594873
5604417,BPIC15_4,0.417,0.43164066373806703
5612371,BPIC15_3,0.889,0.8799661190295709
5612413,BPIC15_4,0.81,0.8047625724651715
5613147,BPIC15_3,0.835,0.8287678563591879
5614421,BPIC15_3,0.421,0.43557277617808837
5614747,BPIC15_4,0.801,0.7959787979452496
5628076,BPIC15_3,0.428,0.441969864982954
5632872,BPIC15_3,0.846,0.838475299938762
5641917,BPIC15_4,0.85,0.8423534467481877
5644526,BPIC15_4,0.461,0.47347762953633366
5645128,BPIC15_4,0.787,0.7829899603779414
5645649,BPIC15_3,0.878,0.8695208360052424
5647699,BPIC15_4,0.786,0.7822598289622318
5653127,BPIC15_3,0.484,0.4959215300473833
5653611,BPIC15_3,0.825,0.8190722081506764
5654080,BPIC15_3,0.826,0.8196424121320044
5655799,BPIC15_3,0.828,0.8213933761464973
5656999,BPIC15_4,0.48,0.49147728791260636
5665694,BPIC15_3,0.825,0.8186666415231221
5668447,BPIC15_4,0.445,0.4585126218577723
5668917,BPIC15_3,0.826,0.8200929916307548
5671372,BPIC15_3,0.824,0.8184250321834062
5671999,BPIC15_4,0.401,0.41721179609786574
5672213,BPIC15_3,0.341,0.3600649188104354
5673907,BPIC15_3,0.873,0.8645891603473314
5674447,BPIC15_3,0.83,0.8242152395096813
5676393,BPIC15_3,0.833,0.8264249408421379
5686241,BPIC15_3,0.923,0.9117093684747394
5690764,BPIC15_4,0.786,0.7818971594959913
5697000,BPIC15_3,0.824,0.817988331502127
5701364,BPIC15_4,0.848,0.8406050531038749
5702390,BPIC15_3,0.415,0.43000346981723214
5712274,BPIC15_3,0.832,0.8260805129307965
5713826,BPIC15_3,0.841,0.8340059185723532
5715261,BPIC15_4,0.859,0.8512323726672986
5718157,BPIC15_3,0.362,0.3793875474156224
5718487,BPIC15_4,0.855,0.8476388433552517
5721385,BPIC15_4,0.851,0.8440206715436256
5721797,BPIC15_4,0.856,0.8484110455394107
5722612,BPIC15_3,0.886,0.8772477118285875
5724936,BPIC15_3,0.843,0.8359390034071547
5726449,BPIC15_3,0.285,0.30628920140196003
5727076,BPIC15_3,0.392,0.40853163080413263
5727990,BPIC15_4,0.787,0.7831327811659053
5728399,BPIC15_3,0.829,0.8231212458210057
5728458,BPIC15_4,0.382,0.3983030255985064
5728517,BPIC15_4,0.385,0.4015311780988041
5729179,BPIC15_3,0.421,0.4360139129614676
5729818,BPIC15_3,0.359,0.3764822789015991
5730205,BPIC15_4,0.406,0.42140018268297685
5732411,BPIC15_3,0.347,0.3658658494374822
5736456,BPIC15_1,0.812,0.8069192386039008
5737135,BPIC15_1,0.831,0.8251435938412791
5740005,BPIC15_4,0.386,0.4026618903471977
5741493,BPIC15_3,0.872,0.863841830644694
5744536,BPIC15_4,0.406,0.421145607579281
5754722,BPIC15_3,0.864,0.8561241990067076
5754772,BPIC15_4,0.852,0.8447040370612751
5756377,BPIC15_4,0.393,0.4087052974468153
5756877,BPIC15_4,0.826,0.8198547811564929
5758355,BPIC15_3,0.43,0.44418306898416315
5758987,BPIC15_4,0.391,0.40708752102214835
5763010,BPIC15_4,0.39,0.40609951758064283
5763115,BPIC15_3,0.411,0.42669769445413336
5769633,BPIC15_1,0.849,0.8418274853026974
5771599,BPIC15_1,0.844,0.8368310092543851
5773053,BPIC15_1,0.412,0.4271744499322307
5783355,BPIC15_4,0.337,0.3561534084574115
5784583,BPIC15_3,0.876,0.867528605176109
5790909,BPIC15_1,0.807,0.8017970292745711
5792787,BPIC15_1,0.938,0.9262463336418427
5793173,BPIC15_3,0.864,0.8558292218580392
5793693,BPIC15_3,0.394,0.41007725036254716
5798316,BPIC15_3,0.838,0.8310951336395889
5799231,BPIC15_3,0.43,0.4444600169749599
5802751,BPIC15_3,0.42,0.43494948688648205
5803179,BPIC15_1,0.409,0.4241126092557078
5805339,BPIC15_1,0.925,0.9134947846980791
5806336,BPIC15_1,0.91,0.9000653223978194
5806521,BPIC15_4,0.853,0.8460455843380792
5807090,BPIC15_1,0.821,0.8155761746679732
5807390,BPIC15_3,0.84,0.8334811276566001
5807982,BPIC15_3,0.821,0.8156223507124752
5809155,BPIC15_1,0.812,0.8064756222908389
5811627,BPIC15_1,0.822,0.8161980237779655
5812544,BPIC15_3,0.841,0.8345594145822778
5813928,BPIC15_4,0.822,0.8163206190984943
5815079,BPIC15_4,0.856,0.8482204306945645
5815696,BPIC15_3,0.833,0.8266219876824833
5817145,BPIC15_1,0.838,0.8309975245888339
5817859,BPIC15_3,0.839,0.832165782816507
5818526,BPIC15_3,0.845,0.8377400213939188
5820924,BPIC15_4,0.871,0.8624473937112255
5821286,BPIC15_1,0.843,0.8365328731417755
5826307,BPIC15_3,0.843,0.8356881069291665
5826751,BPIC15_4,0.391,0.4070225470438384
5828347,BPIC15_4,0.392,0.40793092209966647
5829271,BPIC15_1,0.824,0.8177600331747805
5831387,BPIC15_1,0.908,0.8975893946110756
5835439,BPIC15_4,0.877,0.8683407921084944
5837036,BPIC15_4,0.438,0.4519884470179645
5837692,BPIC15_3,0.851,0.8434749526971932
5840350,BPIC15_1,0.817,0.811226433072346
5841170,BPIC15_4,0.806,0.8010839481683774
5841675,BPIC15_1,0.828,0.821542255323282
5843888,BPIC15_1,0.824,0.8181278288998877
5844306,BPIC15_4,0.859,0.8510868598146607
5847133,BPIC15_1,0.834,0.8271203661541002
5847484,BPIC15_3,0.826,0.820328166673436
5848619,BPIC15_4,0.795,0.7909003952112105
5853442,BPIC15_4,0.417,0.4314974335977912
5854348,BPIC15_3,0.451,0.4638221733743795
5855599,BPIC15_4,0.88,0.871176027714498
5856191,BPIC15_4,0.801,0.7962853908341848
5857477,BPIC15_1,0.84,0.83323764966943
5859296,BPIC15_4,0.414,0.42895902178229656
5861067,BPIC15_4,0.39,0.40670029981476763
5863069,BPIC15_4,0.823,0.8174706536041513
5864517,BPIC15_3,0.412,0.4271017099039444
5865811,BPIC15_4,0.384,0.4002129939103556
5867631,BPIC15_3,0.844,0.8372897641689246
5868117,BPIC15_3,0.831,0.8247367890086733
5875063,BPIC15_4,0.8,0.7956832598201904
5875225,BPIC15_1,0.392,0.4078630468616059
5875945,BPIC15_4,0.835,0.8286167791511652
5876597,BPIC15_4,0.799,0.794772617263028
5878847,BPIC15_1,0.927,0.9160493934806082
5879937,BPIC15_3,0.461,0.4734435624116794
5880261,BPIC15_4,0.82,0.8138978068661724
5881087,BPIC15_3,0.876,0.8671387311848036
5893428,BPIC15_3,0.489,0.5006899998673866
5893446,BPIC15_4,0.4,0.4154479840547526
5894178,BPIC15_3,0.842,0.834828386134083
5897985,BPIC15_4,0.861,0.8531357283604792
5900776,BPIC15_4,0.798,0.7933931254752113
5901385,BPIC15_4,0.795,0.7907105586926967
5902267,BPIC15_1,0.847,0.8397662890485498
5906833,BPIC15_1,0.439,0.4531027179870775
5907221,BPIC15_4,0.854,0.8462778333835095
5907577,BPIC15_4,0.811,0.8056052329436674
5911199,BPIC15_1,0.838,0.8317752487730679
5912924,BPIC15_1,0.924,0.9128164983009684
5914009,BPIC15_1,0.377,0.39364768601302585
5921397,BPIC15_4,0.884,0.8745405154209113
5924411,BPIC15_4,0.438,0.4521195736915806
5925881,BPIC15_4,0.435,0.4485763520604119
5928354,BPIC15_1,0.848,0.8407384291946991
5930073,BPIC15_4,0.848,0.8404705134231892
5932536,BPIC15_4,0.826,0.8202417178344228
5942745,BPIC15_3,0.849,0.8418305821432615
5951432,BPIC15_1,0.42,0.43486846488392084
5952751,BPIC15_1,0.848,0.8412909754530927
5954857,BPIC15_1,0.817,0.8118775902841613
5956248,BPIC15_1,0.839,0.8321991201740784
5960470,BPIC15_3,0.924,0.9133575562487442
5961023,BPIC15_3,0.515,0.5252187833700985
5961871,BPIC15_3,0.411,0.42642878564729353
5961915,BPIC15_1,0.421,0.43543354894870695
5962999,BPIC15_1,0.41,0.425263859185037
5964783,BPIC15_4,0.808,0.803177112582846
5965836,BPIC15_3,0.876,0.8673972225686439
5966371,BPIC15_1,0.834,0.8279441548606863
5966726,BPIC15_3,0.822,0.8165724579438872
5969093,BPIC15_1,0.828,0.822243885135081
5970753,BPIC15_1,0.418,0.43271831300970176
5971645,BPIC15_3,0.45,0.46361622135789216
5971670,BPIC15_4,0.414,0.42908496185340683
5974011,BPIC15_3,0.829,0.8224142200386675
5974286,BPIC15_4,0.812,0.806853796168982
5978258,BPIC15_1,0.821,0.8154097674722967
5982986,BPIC15_4,0.799,0.7943779021161097
5983167,BPIC15_3,0.84,0.8330548156478775
5984262,BPIC15_1,0.429,0.44338054571650276
5986836,BPIC15_3,0.428,0.44194303559758125
5987519,BPIC15_3,0.834,0.8280120026682332
5988109,BPIC15_3,0.854,0.8466831843780527
5989067,BPIC15_4,0.83,0.8237256975570523
5991172,BPIC15_1,0.44,0.45362994373855403
5992527,BPIC15_4,0.404,0.42000635622327415
5992974,BPIC15_3,0.427,0.44167920095768054
5993112,BPIC15_4,0.399,0.41511886440527324
5993593,BPIC15_3,0.399,0.41475813393085176
5994463,BPIC15_4,0.822,0.8162546373951582
5995309,BPIC15_4,0.811,0.80584003303118
6003539,BPIC15_4,0.416,0.43122636263686365
6005627,BPIC15_3,0.887,0.8779224875449664
6008562,BPIC15_3,0.852,0.84423791634944
6009854,BPIC15_1,0.814,0.808741284571514
6010250,BPIC15_3,0.803,0.7979862060484556
6015056,BPIC15_3,0.832,0.8257594021248029
6015155,BPIC15_3,0.446,0.4592940403902484
6033130,BPIC15_3,0.426,0.4403180320568857
6034586,BPIC15_4,0.831,0.824567159515884
6035340,BPIC15_3,0.43,0.44466030551644936
6038625,BPIC15_4,0.81,0.8043384865738102
6038731,BPIC15_3,0.872,0.863854330612398
6038865,BPIC15_1,0.81,0.8049706560195713
6041498,BPIC15_4,0.83,0.8240274259813378
6041734,BPIC15_3,0.432,0.4464936085062922
6045763,BPIC15_4,0.804,0.7993041790593937
6047106,BPIC15_4,0.845,0.8377095946427277
6053974,BPIC15_3,0.89,0.8803643126036518
6054540,BPIC15_3,0.86,0.8518590176745591
6055185,BPIC15_4,0.417,0.4316227778164915
6057360,BPIC15_4,0.377,0.3936833510658752
6061617,BPIC15_3,0.838,0.8317496025480876
6062603,BPIC15_3,0.844,0.8367114302729188
6062818,BPIC15_4,0.833,0.8267915214760045
6063505,BPIC15_4,0.809,0.803878748676837
6066624,BPIC15_4,0.878,0.8692046250028462
6073633,BPIC15_3,0.834,0.8275637880821071
6074388,BPIC15_3,0.86,0.8519039201401707
6076676,BPIC15_4,0.804,0.7995547183789832
6077845,BPIC15_3,0.853,0.8459140533574672
6081254,BPIC15_3,0.448,0.4614973509679525
6082023,BPIC15_3,0.843,0.8362401214412618
6083655,BPIC15_4,0.835,0.8287796041318298
6085626,BPIC15_3,0.431,0.4449452494495948
6086562,BPIC15_3,0.841,0.8339013127128335
6087770,BPIC15_3,0.851,0.8438675932063263
6092670,BPIC15_3,0.411,0.42652006681250015
6105227,BPIC15_1,0.424,0.43887211017615235
6105454,BPIC15_1,0.813,0.807342373411695
6105663,BPIC15_1,0.806,0.801306845166071
6125259,BPIC15_3,0.918,0.9074772346465482
6134047,BPIC15_3,0.843,0.8360540016459757
6134259,BPIC15_5,0.886,0.8771320106514475
6134381,BPIC15_4,0.798,0.7935896376070071
6135407,BPIC15_4,0.803,0.7983672618700991
6145350,BPIC15_3,0.448,0.46131378238275
6157945,BPIC15_3,0.822,0.8164227592166221
6158388,BPIC15_4,0.826,0.8199540887390255
6161224,BPIC15_4,0.416,0.43114147194807045
6164509,BPIC15_4,0.842,0.835247702526853
6165886,BPIC15_4,0.416,0.43131179684200527
6166328,BPIC15_3,0.412,0.4276220446456128
6169798,BPIC15_3,0.851,0.8435132590140579
6169851,BPIC15_3,0.853,0.845614250505645
6172598,BPIC15_1,0.801,0.7965382822990799
6173157,BPIC15_4,0.403,0.4190085119223666
6174043,BPIC15_1,0.905,0.8947174436081399
6174288,BPIC15_4,0.84,0.8334268365283969
6178091,BPIC15_3,0.442,0.4555803280989577
6188193,BPIC15_4,0.846,0.8387238548073053
6188394,BPIC15_3,0.837,0.8301141641771435
6190055,BPIC15_1,0.822,0.8158127952570396
6191068,BPIC15_3,0.509,0.5194022323551781
6192381,BPIC15_3,0.856,0.848804961759139
6192424,BPIC15_4,0.393,0.40911936741395477
6194463,BPIC15_3,0.421,0.4357633945922965
6195470,BPIC15_3,0.848,0.8407789600813521
6196098,BPIC15_3,0.848,0.8406286328901936
6196679,BPIC15_1,0.824,0.818170266982404
6198647,BPIC15_3,0.829,0.8223468770908133
6199183,BPIC15_3,0.856,0.848406359103802
6214392,BPIC15_1,0.825,0.8187283660525196
6214789,BPIC15_4,0.803,0.7983585391610395
6215702,BPIC15_1,0.407,0.42241938822192265
6216087,BPIC15_3,0.855,0.8475425840966329
6219265,BPIC15_4,0.451,0.46390314920569087
6221178,BPIC15_3,0.834,0.8274493126130464
6225448,BPIC15_1,0.399,0.4148653831815291
6230633,BPIC15_3,0.855,0.8474890878523974
6231158,BPIC15_3,0.82,0.8140651840893913
6234248,BPIC15_3,0.846,0.8385161178361061
6235455,BPIC15_1,0.821,0.8155407886267231
6241250,BPIC15_1,0.82,0.8142157785740973
6242265,BPIC15_4,0.801,0.7966552778961837
6251195,BPIC15_1,0.907,0.8972144976508066
6252330,BPIC15_4,0.391,0.4073854883652727
6253622,BPIC15_4,0.83,0.8237364360876235
6255826,BPIC15_4,0.833,0.8265916954508066
6256131,BPIC15_3,0.847,0.8401417974381776
6257437,BPIC15_3,0.852,0.8444007948479737
6258058,BPIC15_3,0.849,0.8414009415813858
6258078,BPIC15_3,0.379,0.3959385757206764
6259237,BPIC15_3,0.427,0.44168226320069487
6260222,BPIC15_1,0.415,0.4304326043856373
6262264,BPIC15_4,0.402,0.41783500435229987
6264961,BPIC15_4,0.384,0.40032990909003136
6266326,BPIC15_3,0.421,0.43538070838663145
6266702,BPIC15_4,0.807,0.8016352532078365
6269249,BPIC15_4,0.834,0.8276452767632086
6271098,BPIC15_1,0.43,0.444284473164982
6271343,BPIC15_3,0.919,0.907798718182014
6277580,BPIC15_1,0.414,0.42880906480708036
6279703,BPIC15_1,0.819,0.8133598145272171
6281705,BPIC15_3,0.854,0.8467281557325315
6282128,BPIC15_4,0.824,0.8178952071092517
6286335,BPIC15_3,0.433,0.44682346998060757
6287204,BPIC15_3,0.824,0.8182095608357219
6287370,BPIC15_4,0.382,0.39861774594406446
6291642,BPIC15_1,0.4,0.4155627638909776
6291828,BPIC15_3,0.838,0.8311411686535365
6303229,BPIC15_3,0.469,0.4812090443480398
6306902,BPIC15_3,0.842,0.8348366520939926
6315657,BPIC15_1,0.826,0.8202187652752332
6317425,BPIC15_1,0.817,0.8111713208020429
6320961,BPIC15_4,0.381,0.397636639775419
6323789,BPIC15_3,0.858,0.8500558212524644
6326428,BPIC15_3,0.86,0.8526742134667327
6326676,BPIC15_4,0.433,0.44748589478373657
6326939,BPIC15_3,0.826,0.8196683078329386
6329824,BPIC15_1,0.841,0.8341050229353131
6330931,BPIC15_4,0.822,0.8164234796511036
6333937,BPIC15_4,0.387,0.40326571855550014
6334890,BPIC15_4,0.329,0.34803517764133957
6335615,BPIC15_5,0.868,0.85939897070636
6337320,BPIC15_5,0.851,0.84348593881389
6337336,BPIC15_5,0.827,0.8209776408862447
6341234,BPIC15_3,0.86,0.8520818902043708
6346693,BPIC15_3,0.814,0.8087103299217553
6348006,BPIC15_3,0.468,0.4805426015988923
6348497,BPIC15_3,0.912,0.9019498147855096
6352582,BPIC15_4,0.38,0.39641142848750616
6353197,BPIC15_3,0.853,0.8454789359427726
6359155,BPIC15_4,0.464,0.4765361040921642
6362866,BPIC15_4,0.795,0.7903685878121245
6363899,BPIC15_5,0.804,0.7988629821941718
6365056,BPIC15_5,0.486,0.4969539052286694
6366378,BPIC15_1,0.456,0.4686830714246968
6371745,BPIC15_1,0.409,0.4244607310374595
6376412,BPIC15_4,0.381,0.3975768218287049
6380746,BPIC15_1,0.408,0.4234205082155027
6385420,BPIC15_3,0.854,0.8468191161241346
6386016,BPIC15_3,0.859,0.851673526162077
6386560,BPIC15_3,0.845,0.8375612712465615
6387109,BPIC15_3,0.423,0.4378594227499237
6394255,BPIC15_4,0.828,0.8221451231338358
6397266,BPIC15_4,0.38,0.39649603189849614
6400096,BPIC15_3,0.839,0.8320310433419473
6400889,BPIC15_4,0.789,0.7851900285428465
6407340,BPIC15_4,0.396,0.41246559564370877
6409786,BPIC15_3,0.85,0.8427283171135819
